Ticker,Date,c_open,c_high,c_low,n_close,n_adj_close,Adj Close,Normalized_MA_5,Normalized_MA_10,Normalized_MA_15,Normalized_MA_20,Normalized_MA_25,Normalized_MA_30,Class
V,2014-01-30,2.2048152443894242,2.3179988714596256,-2.0690003247192945,1.731764954527737,1.7317789026372044,52.132973,-0.7216668805748006,1.5732421398641394,1.1680424722117166,0.9061360264260854,0.6848836340102693,0.18258988094412842,1
V,2014-01-31,0.3249371146056612,1.6107320841380446,-0.14853642105691067,-2.467408502944435,-2.467403882759567,50.846642,1.2495873375472755,3.848573913691289,3.5268882980840077,3.3293769920931915,3.170762859816789,2.7507655930028463,-1
V,2014-02-03,1.424085820021559,2.0471241860683165,-0.655826111397384,-0.9098046106783442,-0.9098260608832454,50.384026,1.9215931652623475,3.9256207910022933,4.238228865103655,4.098007074702625,3.991949194373645,3.6648454809863784,-1
V,2014-02-04,-0.17711756044067606,0.6245977673011271,-1.4729132645814547,0.5012376446339228,0.5012461687758041,50.636574,0.8147703673633044,2.5967246520272047,3.582862063298342,3.4555345312263785,3.377646994838157,3.1238938742840894,0
V,2014-02-05,-1.099205046148144,0.5240962849589526,-1.1548648021891483,0.4987452409339177,0.49873832301530197,50.889118,0.174396027064172,1.2814881169683323,2.85114118110672,2.805301714995312,2.7662963229191595,2.6065625005853965,0
V,2014-02-06,-1.3378366528987051,0.0,-1.4748167019737357,1.5769194378739249,1.5769324200116897,51.691605,-1.551532400667377,-0.712756355698374,1.1098383705955062,1.1360151227651105,1.1038707736004572,1.0285612786318454,1
V,2014-02-07,-0.7169248805122264,0.09919740283164113,-1.4969753810082143,1.2647842795266762,1.264758561859325,52.345379,-2.2084826246076106,-1.928921366678793,-0.152685493021254,-0.1300672596142527,-0.1449912130734532,-0.18740635475513745,1
V,2014-02-10,0.6075701544761669,0.7163908280863218,-0.253910673245783,-0.5546018576968126,-0.5545838153163563,52.05508,-1.0210892001318528,-1.185673713305202,0.052594802787120365,0.41373493230631997,0.4008135229069065,0.3745150969575617,-1
V,2014-02-11,-0.5397364278325045,0.25187783924796037,-1.0255008320964376,0.8070713977407218,0.8070624423207162,52.475197,-1.11275656573524,-1.9151642251099998,-1.0362879311026418,-0.31304046366895655,-0.3580190465983346,-0.38920374769308985,1
V,2014-02-12,-0.325643930945263,0.3256421465851922,-0.5709952268367791,0.8275986146718761,1.5584696137491472,53.293007,-1.7280942694789192,-3.0361336150538487,-2.767377090706613,-1.773149430280796,-1.811170535000961,-1.8456703584643575,1
V,2014-02-13,-0.5355929384406544,0.31242847020882536,-0.7096612236614841,-0.05352901815586231,-0.05353422823374254,53.264477,-1.0848674999662355,-2.7717656929213796,-2.7913934709869137,-1.6781283706211791,-1.6973560821783584,-1.7488723926329608,0
V,2014-02-14,-0.7654849557522159,0.10619646017699935,-1.1017716814159306,0.8703396407883979,0.870358682016148,53.728069,-1.4236562270644737,-3.074400086852158,-3.4430702010402214,-2.397603569188378,-2.4449044688354515,-2.499573050602899,1
V,2014-02-18,0.18579138610619328,1.0705122723261518,-0.1946385949683993,0.026546902654867033,0.026554090376862405,53.742336,-0.8219196128728123,-2.475240004453838,-3.1326250252067034,-2.5219186601788124,-2.355410304457173,-2.429735531654842,0
V,2014-02-19,0.8888654477601232,1.746465932705621,-0.08933892997430304,-0.9643422270962043,-0.9643719245847393,53.22406,0.42523963786300634,-1.0394306635006734,-2.0550659482447275,-1.7152212739877437,-1.2874615728300287,-1.3957789014968025,-1
V,2014-02-20,0.313253367466082,0.6757325453957685,-0.38933678011859874,-0.18759871024480734,-0.18759560995534885,53.124214,0.5504405203999863,-0.4327058843637821,-1.63521829549641,-1.7062178087001945,-1.0587523798469722,-1.1575870091932061,0
V,2014-02-21,0.16565007163322765,0.5864971346704717,-0.17013073065903495,-0.04475431684400899,-0.0447423090344512,53.100445,0.5336674673818598,-0.12282119292974514,-1.4697235274268028,-1.7349137092919076,-0.9927891941395206,-1.0724641447606098,0
V,2014-02-24,-1.0875847546295558,0.5482063654767,-1.2025305945880693,1.2670146848137387,1.2670006814443857,53.773228,-0.7073620352492149,-1.1069015607543586,-2.3396531076765648,-2.819959869249433,-2.1251288094514265,-2.2235867384912567,1
V,2014-02-25,-0.40508828321078605,0.5812126282418228,-0.7133089692219707,0.4067359227775791,0.4067432961249784,53.991947,-1.017129832343322,-1.1487805764811565,-2.289782091639203,-2.9396230145210533,-2.581482827429793,-2.508548728572435,0
V,2014-02-26,0.4953323603555715,0.7916465437176612,-0.3759249922604124,-0.44031526573026225,-0.44031010772773715,53.754215,-0.3821192440443988,-0.4736655534826495,-1.470997576655153,-2.3613212470873224,-2.2240737028714985,-1.947871064622575,0
V,2014-02-27,-0.039771963938484145,0.6717359024217773,-0.3005091037652452,0.07518464464197905,0.07518108114870081,53.794628,-0.20770735695021525,-0.4551869008184273,-1.184942729473537,-2.197741752206195,-2.386502458944406,-1.944455246844845,0
V,2014-02-28,0.2345737764968936,0.9073205115106564,-2.319203287258498,-0.1502545518826337,-0.15024920332193936,53.713802,0.1708350490624344,-0.22174486922373893,-0.7852663268930304,-1.9034205584627983,-2.2514338493484387,-1.7409865469338093,0
V,2014-03-03,0.8128612569931137,1.1741275076927904,-0.8354443490707242,-1.9916791716087623,-1.9916892123927443,52.64399,1.7774610169175808,1.5999860572878388,1.2687545149978163,0.26077022277377626,-0.23283014832272686,0.2748539766837421,-1
V,2014-03-04,-0.1552141906873583,0.20842572062085285,-1.2949002217294892,1.8334519177483521,1.8334590520209249,53.609196,-0.19778285800070572,-0.2541047248684536,-0.3612724702431014,-1.2435695733993168,-1.8368731364671098,-1.6045875785937858,1
V,2014-03-05,1.2611642432774683,1.3419541554140935,-0.228890987458219,-1.192906430155205,-1.192892353767061,52.969696,0.7109091205658391,0.9021008918004725,0.9038966984695085,0.16894272906531338,-0.589996363203571,-0.5281338597827645,-1
V,2014-03-06,-0.044672563209158245,0.9872277316179678,-0.24121861877960393,0.4712553381132967,0.471226038374839,53.219303,0.022349785377695497,0.44672137100332243,0.4214086256134175,-0.08194263649037303,-0.9078937392321573,-1.1056549663317927,0
V,2014-03-07,-0.2704380257215533,0.07536797438141285,-0.8955506454256135,0.7594014115965386,0.7594161840112745,53.623459,-0.765206511575478,-0.21280350452587138,-0.2908300513275952,-0.6548861385461735,-1.5435618951772367,-1.866493046137374,1
V,2014-03-10,0.004432815964516834,0.3858075388026627,-0.34589800443458607,-0.026598688182288832,-0.02659843334612555,53.609196,-0.37871487570901863,-0.21685234749649895,-0.2790845809364617,-0.5105817106453192,-1.3112416757751766,-1.7540247510271612,0
V,2014-03-11,-0.5414191580744521,0.5326208480542549,-1.1224527202201795,0.7450075388026667,0.7450121057588799,54.008591,-0.9675164456706575,-0.9516697075100389,-0.9836577048763617,-1.065456790013275,-1.772604139959899,-2.2969128497847158,1
V,2014-03-12,0.008840335821647116,0.6987987368846094,-0.3582556264217329,-0.47538693460293935,-0.47538548080249265,53.751842,-0.20346056233758736,-0.4790007010364472,-0.44524092774347324,-0.47413621657841354,-1.0715889513144394,-1.7310074074608717,0
V,2014-03-13,2.663286529576947,3.039226379201021,-0.15853247576773644,-2.3529446314747626,-2.352959364629781,52.487083,1.9222847648058483,1.6699971686367165,1.8727624852004077,1.8473227974966644,1.4340267299670861,0.7157880476357903,-1
V,2014-03-14,-0.06794763658201086,0.5209022870697577,-1.0010454137601044,-0.004527584020297404,-0.004519207135211811,52.484711,1.4929559200583142,1.4404112847263173,1.799155313376244,1.7776406351937224,1.4990556773762265,0.7426788854123068,0
V,2014-03-17,-0.7998909643399776,0.04468853338099876,-1.0724801143980667,1.3634080470461107,1.3633913312393053,53.200283,-0.025903997540766,0.1805497914362464,0.3581054885240631,0.3590737477843886,0.1981177430954606,-0.4648930783569982,1
V,2014-03-18,-0.7994328731163236,0.15900357477136584,-1.3956998119217356,1.1752632049334188,1.1752794623291818,53.825535,-1.2552484615341086,-0.9429819880099721,-0.8282927424688058,-0.7989958669245123,-0.8342408486975539,-1.4079924457168214,1
V,2014-03-19,1.2465337772662455,1.460990029095166,-0.8131569720969734,-1.1439406184542866,-1.1439440406862733,53.209801,-0.3163296927195858,0.2484117540676456,0.2510942172727404,0.34759996565296714,0.3685102299104681,-0.10590386033079158,-1
V,2014-03-20,1.0368712997251395,1.0368712997251395,-0.4102443274639156,-0.8935751624135402,-0.893572219899863,52.734333,0.6762190393116319,1.0603156770751188,1.0209447420146622,1.2153964287364927,1.2310852590095234,0.9114061105756965,-1
V,2014-03-21,-0.1790732896821079,4.163497410816097,-1.6430138629719981,0.6987593292305583,0.6987572972620981,53.102818,0.2104144454254664,0.26100554588270874,0.2432472290516241,0.5132775627839425,0.516457036234863,0.29975691057801956,1
V,2014-03-24,2.1019252548131417,2.482444394110983,-0.7474482446206077,-1.1729399860847867,-1.1729321031512807,52.479958,1.1252505194458973,1.2357812862578754,1.4121498852317504,1.5830068880771542,1.6143092187688168,1.4987156303237326,-1
V,2014-03-25,1.7353535434195377,2.124542202364199,0.0,-1.0645562853907165,-1.0645549678221955,51.92128,1.4798518064269572,1.9230735451822412,2.2866268576840376,2.4766454139805383,2.567395410898965,2.582261711062084,-1
V,2014-03-26,1.9797867945024805,2.0910664722205707,0.0,-1.2454212910410711,-1.245439249571667,51.274632,2.004835841630248,2.7253465222334405,3.3562204145447083,3.52723126321024,3.708842688524805,3.797925843719363,-1
V,2014-03-27,-0.40784352953898706,0.1853807260438156,-1.260601543113471,0.041734051993103094,0.04174383933170933,51.296036,1.401489970881964,2.4502920654531746,3.063137016409345,3.2404867502822343,3.52300969221091,3.6248469569851283,0
V,2014-03-28,1.126880119324425,2.0038663209744234,-0.7402480218821839,-1.7055234424521726,-1.705525549771525,50.421169,2.097226266213714,3.818664934166849,4.427999014990447,4.705318514134427,5.106704844546539,5.234890263386549,-1
V,2014-03-31,-1.422221810432689,0.0,-1.9410729176318142,1.777549187185623,1.7775529956475244,51.317432,-0.13898240270479034,1.6385609474768748,2.3064318573073006,2.747381630475987,3.079587926379479,3.2403712251228844,1
V,2014-04-01,1.108525404909666,1.6115547575510814,-0.06986120297831633,-0.5373871954044374,-0.5373924400581709,51.041656,0.055893562701014865,1.6422968330024545,2.471671243059448,3.051007396781946,3.4053162381721958,3.6218037936177616,-1
V,2014-04-02,0.05590049276249509,0.8571675979284876,-0.6009540556982329,-0.018626921632547422,-0.018631840628380303,51.032146,-0.02049335726542756,1.234515985277218,2.1354752878051997,2.8803750483077817,3.2112250188342184,3.497941931215931,0
V,2014-04-03,0.3627719708436228,0.5906720727532955,-0.7581005675661667,0.1630448120181871,0.16304820886818838,51.115353,-0.25393896820002926,0.7529929412793068,1.7903098507409343,2.5070993836235456,2.8335499120978325,3.198463287537101,0
V,2014-04-04,3.789124772058261,3.8565296842856034,-0.9388522087405371,-3.3998419310700356,-3.3998669636498446,49.377499,2.833918745054298,3.5445640938598366,4.953328505628307,5.684914701734889,6.101525960235432,6.579234804905765,-1
V,2014-04-07,1.6567503730052557,1.981220156703789,-1.1749667926853724,-2.0654752444001057,-2.065448879863274,48.357632,3.7785663284752857,4.8758622010275365,6.499187828993236,7.370827215029907,7.984662276266952,8.453699166521078,-1
V,2014-04-08,0.11353571476451219,1.6437159118162903,-0.29122662108153063,-0.4031306149524405,-0.4031276800319783,48.162689,3.0031022561884058,4.519962330176375,6.146403633457154,7.198529550540678,7.9693978880622796,8.489233508812877,0
V,2014-04-09,-1.4262272882809013,0.11564421762142452,-2.3706255129854803,2.4433565811413427,2.4433540245230034,49.339474,-0.13973517431499216,1.6348666384242483,3.091776914092481,4.194617072731677,5.0999377091048625,5.603424349436725,1
V,2014-04-10,3.329194674687286,3.731086008810003,-0.694622660488764,-2.8861849430928066,-2.8861819645665476,47.915447,1.49242310105131,3.949880087730362,5.485150540284001,6.814184995498418,7.7806958578514385,8.332916940125813,-1
V,2014-04-11,1.3222763297100704,1.7138767896276885,-0.9103432658222443,-2.441081569018466,-2.4410812655050407,46.745792,2.9059616745823913,5.76462582985009,7.21794951440049,8.873004547660667,9.889025989761802,10.54670846094552,-1
V,2014-04-14,-0.6019561335646184,0.4676384352547247,-1.492463091238505,2.2275298331377646,2.227520286745799,47.787064,0.4248622597948337,2.721261971649902,4.226993453012007,5.934290710975665,7.0072232100302445,7.799125024016251,1
V,2014-04-15,-0.10291987056270102,0.4361675974287049,-2.3915726068792553,1.512366579023272,1.51237791047385,48.509785,-0.9282098446735998,0.6689435956065193,2.2053325255237954,3.8081281951672263,4.959562282125152,5.842679987140742,1
V,2014-04-16,-1.127244936950711,0.0955273213603336,-1.85326901031716,2.6023013457034727,2.6023100287910994,49.77216,-3.267108359371973,-2.137481073756897,-0.5881555739861932,0.8298971754491014,1.9776331185948015,2.9440393317603064,1
V,2014-04-17,1.1493147612275045,1.7263746424885706,0.0,-0.6734829957967259,-0.6735030185549551,49.436943,-1.9956618272290894,-1.8134100646150286,-0.1647761000648229,1.1800997687094084,2.422322351121098,3.387042560459297,-1
V,2014-04-21,-0.07172954484331306,0.17692152867743172,-0.35384879541245917,0.5674479551324607,0.567478454321102,49.717487,-1.3532445837417306,-2.299069741799309,-0.8224800259916454,0.26870766818924974,1.6217415815888092,2.5417761628485636,0
V,2014-04-22,-0.30004476830022275,0.29051769300376673,-0.6858122588941251,0.40166211635512816,0.4016454009431403,49.917175,-0.8944115928034679,-2.3774851040748834,-1.406239168515988,-0.3891094598201916,0.9521308848106758,1.8850262793651096,0
V,2014-04-23,0.7087424304667245,0.7087424304667245,-0.3926865092352627,-0.5476934800209499,-0.5476972605120367,49.64378,0.10822906716612124,-1.5415210123000178,-1.050990879421354,-0.0699230598475653,1.1711469996845691,2.1530454906267593,-1
V,2014-04-24,0.191027705483382,0.5253142512058995,-0.8643725258594914,0.27774350051743557,0.27775080785548134,49.781666,-0.16523312016114566,-1.7254064980468886,-1.4925232380397557,-0.4966622651801256,0.6154680319457428,1.6042612287557212,0
V,2014-04-25,0.5378816885490023,2.448103451389061,-0.18599307036617496,-5.00000019102197,-5.000005423683495,47.29258,4.182384636236791,3.315241418421233,3.153204019178779,4.3170967834700535,5.450762297172185,6.58573473188957,-1
V,2014-04-28,-0.9532320524277549,0.2531982921259113,-1.196506801707864,1.2517006485377014,1.251691068662364,47.884537,2.128893091312545,2.2758509704291274,1.6701502895043907,2.7626409961946763,3.7112562662974247,4.947876458183864,1
V,2014-04-29,-0.38486209108402614,0.6809118271081216,-0.4342073321162321,0.6205937841326614,0.6206011765342856,48.181709,0.7786054247266305,1.7269482906884903,1.0187341701253017,1.8034223319060683,2.7147561743814386,3.953388065444785,1
V,2014-04-30,-0.17274764325552194,0.5083658259710688,-0.35043087705445286,-0.02960477623722424,-0.029602519910609804,48.167446,0.19544652627003778,1.6859982569970677,1.0493055136588936,1.535211561767258,2.43343929840083,3.5926130828416003,0
V,2014-05-01,-0.9655917505088429,0.5919743916148246,-1.3246620665662956,1.7175835348699486,1.7175915866496139,48.994766,-1.817660278242772,-0.1897286334625825,-0.7039055287388574,-0.38721850411531644,0.5176285973077288,1.5565923919302005,1
V,2014-05-02,0.6457313374425233,1.311030231875554,-0.20545934840034974,-0.8103236607370445,-0.8103273725197369,48.597748,-0.47843122278011796,0.45298683387551275,0.20088969280358526,0.16754058233316993,1.1167130625065136,2.102526712417463,-1
V,2014-05-05,-1.6318273232882374,0.36209143316581205,-1.9939187564540495,1.3257039428627548,1.3256910587708726,49.242004,-1.2291729637973425,-0.9578466790262974,-0.7721334818136083,-1.1567559273176653,-0.3020291375631312,0.5053223124983575,1
V,2014-05-06,0.6525107128944274,0.8083385274639587,-0.07791390728477676,-0.8545377134256182,-0.8545448312785919,48.821209,-0.1158807845172416,-0.3286778498254761,0.22433692701055996,-0.257338874995916,0.35275832681651575,1.121781997109772,-1
V,2014-05-07,-0.8097748118787718,0.14374892465258693,-2.0412036807130662,1.6264102064666774,1.6264263345055596,49.61525,-1.130810789021519,-1.9295650026957545,-1.2311120740767012,-1.7072349731181546,-1.368281647275793,-0.6514955247294618,1
V,2014-05-08,-0.9340920221561744,0.5689976507917471,-1.0858189126910833,1.054142808895886,1.0541476662921045,50.138268,-1.7060266222199694,-2.8814643138450613,-2.2127412405496982,-2.6529181263301616,-2.468472744212069,-1.7633994324122382,1
V,2014-05-09,-0.2988492063725534,0.028461648469435552,-1.2618016462559112,-0.042672358185757986,-0.04268396347476555,50.116867,-1.0578223096028627,-2.2764523568482464,-2.080538806758747,-2.3917201368553354,-2.5065172569546323,-1.7998782060072993,0
V,2014-05-12,-0.2928653810649995,0.3684459209909452,-0.3164837093336592,0.4221811189636382,0.4221931909670351,50.328457,-1.0420482392297425,-2.201705885797367,-2.4112790370929393,-2.4461547668747308,-2.840817472309942,-2.2188698665382756,0
V,2014-05-13,-0.03300575371132375,0.2970895085747216,-0.31123456212835965,0.1700519635343012,0.17005488564849625,50.414043,-0.5781444666122071,-1.9249342886465182,-2.5112467175068653,-2.3512278116635033,-2.8425991543665763,-2.4446004723987835,0
V,2014-05-14,0.6385190126751095,0.9625483655770539,0.0,-1.0374403666403964,-0.2850991339853448,50.270313,-0.033266950217714086,-1.2262117803006345,-2.1494239220936184,-1.8969299037386311,-2.397109005468112,-2.2168220171349895,0
V,2014-05-15,0.7471699348695182,1.0797821369926686,-0.4965032633695521,-1.148386543409896,-1.1483775722661682,49.69302,0.948865655579012,0.061775074245828954,-1.0245681720826405,-0.7652112912437059,-1.2347797738998412,-1.1706833273566475,-1
V,2014-05-16,-1.0581002060550015,0.13345408004297177,-1.0581002060550015,1.1376235456760364,1.137622547391981,50.258339,-0.13033578367960263,-0.7333350192890276,-1.7444679180503742,-1.799712879488502,-2.1592489954751604,-2.3391820277493314,1
V,2014-05-19,-0.4658661342460513,0.2947309374405682,-0.7178132724852682,0.26214384942842006,0.26212565441130486,50.390079,-0.366977396483148,-0.7650206303506657,-1.6698613762178516,-1.9897095219874483,-2.125758127904509,-2.527524052237873,0
V,2014-05-20,1.1542939592150914,1.1542939592150914,-0.2501000384763308,-1.1599163339037988,-1.1599108626124566,49.805599,0.5579111697863404,0.5971708120606989,-0.29857111714154394,-0.8507376851345616,-0.815068603029967,-1.286754527337386,-1
V,2014-05-21,-0.5949547607823069,0.27129556320626413,-0.7187110625907156,1.0484840323201405,1.0484724819793678,50.327797,-0.4626274422462884,-0.3050377905474355,-1.0468960787878956,-1.811547900656174,-1.6997114338225372,-2.167596434497887,1
V,2014-05-22,0.3629975710560007,0.4346391638656799,-0.32000764808726156,-0.34745929186257296,-0.34743821590281776,50.152939,0.06781576648977605,0.04547350654764415,-0.5479443587543265,-1.4322002146275103,-1.3266184859076824,-1.772438567026624,0
V,2014-05-23,-0.9808100728698976,0.09430659332081426,-1.112840057986897,1.2895887909364134,1.2895894296443888,50.799706,-0.993080550505554,-1.0938582991011803,-1.5251663070648291,-2.3419450498394667,-2.4755943272585124,-2.833786216531786,1
V,2014-05-27,-0.7039608391608443,0.009325874125876155,-0.7832130536130522,1.1458442534693525,1.1458334030515882,51.381786,-1.7286682093923256,-2.00931882749269,-2.3631095008388225,-3.1079471429817596,-3.450838941254397,-3.6337816932508593,1
V,2014-05-28,0.3274069162318538,0.3274069162318538,-0.3695079444432592,-0.3263384615384557,-0.3263374301547106,51.214108,-0.8568748283187877,-1.5322719278836328,-1.7319510215166978,-2.494665727654577,-3.033436333597772,-3.0952196479402505,0
V,2014-05-29,-0.31210695486094675,0.009318488843335082,-0.5450225928168795,0.40692047882280313,0.4069269350546856,51.422512,-0.832907190531651,-1.7072746271127315,-1.895907250375739,-2.573331112256838,-3.2880581174252965,-3.299143054958742,0
V,2014-05-30,0.4887604152120195,0.5213405948889749,-0.6982265046781122,0.07453300414590469,0.0745393379459891,51.460842,-0.3984606392565482,-1.4369591931667203,-1.7976416579684518,-2.406291175725417,-3.2295721861682725,-3.261786570327263,0
V,2014-06-02,0.866425611344579,1.01629822000191,-0.3184750783350454,-0.6097826188148803,-0.6097995831471303,51.147034,0.34845109493544246,-0.6584815846799708,-1.0608547376047772,-1.558302285915536,-2.334404923655975,-2.5568086704695347,-1
V,2014-06-03,0.8091955022072606,0.9038368009147479,-0.24607419094929694,-1.030346552447614,-1.0303334500295636,50.620049,1.092175947913443,0.4211536816173256,0.007563669749366397,-0.3973487856560709,-1.1014872782916574,-1.482932977800966,-1
V,2014-06-04,-0.12769616904683145,0.0,-0.9364783024728096,0.05204618390890481,0.052056449016868456,50.6464,0.8153933941997815,0.5349191650344309,-0.013884106274086871,-0.26898180324761434,-0.9582848139255584,-1.4861962548176955,0
V,2014-06-05,-0.04712279709735423,0.1319385543304019,-0.7539364810102755,0.373649921908914,0.373627740569904,50.835629,0.2092268790458096,0.26058790381056074,-0.3119329292977979,-0.520185655615657,-1.1170087813804686,-1.7747505396264351,0
V,2014-06-06,-0.22065727699530635,0.1877896713615046,-0.6525821596244041,0.3675431156347164,0.3675670069903214,51.022484,-0.3295895981857755,0.06383656272006544,-0.5033019037907649,-0.7978518842790994,-1.3201723381401687,-2.0534084542022657,0
V,2014-06-09,0.42807601844010446,0.6632815881080001,-0.4468887007244349,-0.1971830985915468,-0.19718561722710248,50.921875,-0.22109869285056316,0.2855293525621194,-0.21985129180730478,-0.5228095980362113,-0.9426413304694736,-1.622317520711869,0
V,2014-06-10,-0.5834305717619559,0.2473745624270718,-0.7001166861143493,0.7855866026907465,0.7855641607855235,51.321899,-0.7253075339242798,-0.5078062290719165,-0.8765362845725377,-1.2013903655435754,-1.552629297680519,-2.165858606803839,1
V,2014-06-11,0.1457645343526215,0.5783393108271362,-0.2633045049202476,-0.7327925320886775,-0.7327768600300599,50.945824,0.1250705062695534,0.17397068697917462,0.004386882295470684,-0.41988191220541093,-0.6590908020253083,-1.2628073303908027,-1
V,2014-06-12,0.29276856414470753,0.661092682417852,-0.25499739802621324,-0.42786723445052965,-0.42785842466696034,50.727848,0.5128110303437294,0.4674757738589719,0.4866774557438447,0.05310781170926315,-0.14449522873511977,-0.6702923149167872,0
V,2014-06-13,0.27450613941051305,0.3691684554562258,-0.20823702809360523,-0.22666666238528865,-0.2266664259047646,50.612865,0.5792938218375898,0.528177371504257,0.775545374349651,0.3712805034846278,0.11986588785284358,-0.33806668192628564,0
V,2014-06-16,0.30441399725240625,0.35673515303016323,-0.12842655767834055,-0.4969416630012491,-0.4969368953921083,50.361351,0.8590047554522418,0.8742247601737363,1.2208093199617798,0.8827807260373133,0.6393015945898917,0.27639356484565614,0
V,2014-06-17,-0.317819843799072,0.5265423941282155,-0.4316702325633637,0.2711149111279676,0.2711047207609729,50.497883,0.25995386776906937,0.5772970720376414,0.8304451099464982,0.620696317110947,0.38062181735420975,0.08817432340018083,0
V,2014-06-18,-0.3787001183432004,0.0,-1.0508875739644985,0.20872065288592978,0.2087216210628018,50.603283,-0.08425737911115228,0.3592871632459138,0.5399561394728858,0.4899340226601545,0.1865008639854615,-0.0029076506096736843,0
V,2014-06-19,0.5467820256073841,0.874855425072063,-1.0935735605335228,-0.44023289940828825,-0.44023823513584803,50.380508,0.21966828917248105,0.7127240558987502,0.8466441029137739,0.9395166281372269,0.6382594633622896,0.48989627761064636,0
